Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Washington,US,2020-09-24 04:30:25,47.4009,-121.4905,83702,2081,,81621.0,53.0,1099.1881304175909,1740899.0,,2.4862010465699744,84000053,USA,22861.765752979063,
West Virginia,US,2020-09-24 04:30:25,38.4912,-80.9545,14515,322,10721.0,3472.0,54.0,809.9224003388115,525580.0,,2.2183947640372037,84000054,USA,29326.835354465897,
Wisconsin,US,2020-09-24 04:30:25,44.2685,-89.6165,105932,1259,89393.0,15280.0,55.0,1819.3765700049155,1472405.0,,1.1884982819167014,84000055,USA,25288.47901066805,
Wyoming,US,2020-09-24 04:30:25,42.756,-107.3025,5169,50,4277.0,842.0,56.0,893.1178608021646,94993.0,,0.9673050880247628,84000056,USA,16413.22208380345,
Alabama,US,2020-09-25 04:30:27,32.3182,-86.9023,148206,2506,64583.0,81117.0,1.0,3022.6475240073546,1078180.0,,1.6908897075691942,84000001,USA,21989.38037214586,
Alaska,US,2020-09-25 04:30:27,61.3707,-152.4044,7132,46,2731.0,4355.0,2.0,974.9229370715403,433198.0,,0.6449803701626472,84000002,USA,59216.862940762374,
Arizona,US,2020-09-25 04:30:27,33.7298,-111.4312,215852,5559,34393.0,175900.0,4.0,2965.5226326288002,1420417.0,,2.5753757204010155,84000004,USA,19514.661718541884,
Arkansas,US,2020-09-25 04:30:27,34.9697,-92.3731,79049,1246,70737.0,7066.0,5.0,2619.4212745426807,917413.0,,1.5762375235613353,84000005,USA,30400.019351820065,
California,US,2020-09-25 04:30:27,36.1162,-119.6816,799516,15393,,784123.0,6.0,2023.46499208612,13952857.0,,1.9252898003291992,84000006,USA,35312.76131945297,
Colorado,US,2020-09-25 04:30:27,39.0598,-105.3111,67217,2033,6351.0,58812.0,8.0,1166.8532816923714,1245745.0,,3.0254777070063694,84000008,USA,21632.26444136352,
Connecticut,US,2020-09-25 04:30:27,41.5978,-72.7554,56472,4499,9310.0,42663.0,9.0,1583.939806248417,1505473.0,,7.9667799971667375,84000009,USA,42225.85727320129,
Delaware,US,2020-09-25 04:30:27,39.3185,-75.5071,19947,630,10487.0,8830.0,10.0,2048.442949215621,277916.0,,3.1583696796510754,84000010,USA,28540.385555432324,
Florida,US,2020-09-25 04:30:27,27.7663,-81.6868,693040,13795,,679245.0,12.0,3226.783156903355,5179499.0,,1.9905055985224518,84000012,USA,24115.664513444786,
Georgia,US,2020-09-25 04:30:27,33.0406,-83.6431,311698,6816,,304882.0,13.0,2935.721784843648,2824816.0,,2.1867320290794297,84000013,USA,26605.4766773444,
Hawaii,US,2020-09-25 04:30:27,21.0943,-157.4983,11779,124,5125.0,6530.0,15.0,831.9254847895855,286785.0,,1.0527209440529757,84000015,USA,20255.008927360665,
Idaho,US,2020-09-25 04:30:27,44.2405,-114.4788,39234,457,20901.0,17876.0,16.0,2195.4433666374757,294063.0,,1.1648060355813834,84000016,USA,16455.081376446855,
Illinois,US,2020-09-25 04:30:27,40.3495,-88.9861,283559,8774,,274785.0,17.0,2237.713111635652,5295876.0,,3.094241410076916,84000017,USA,41792.54110360304,
Indiana,US,2020-09-25 04:30:27,39.8494,-86.2583,114236,3548,90979.0,19709.0,18.0,1696.8550785409686,1331608.0,,3.1058510452046635,84000018,USA,19779.629866467505,
Iowa,US,2020-09-25 04:30:27,42.0115,-93.2105,83991,1303,61509.0,21179.0,19.0,2662.0962450912343,738580.0,,1.5513566929790097,84000019,USA,23409.30629114409,
Kansas,US,2020-09-25 04:30:27,38.5266,-96.7265,55292,621,2008.0,52663.0,20.0,1897.9073316504846,492281.0,,1.123128119800333,84000020,USA,16897.629297768795,
Kentucky,US,2020-09-25 04:30:27,37.6681,-84.6701,64158,1137,11570.0,51451.0,21.0,1436.0495944980753,1226385.0,,1.7721874123258206,84000021,USA,27450.19610880205,
Louisiana,US,2020-09-25 04:30:27,31.1695,-91.8678,163222,5423,149640.0,8159.0,22.0,3511.061148332234,2237534.0,,3.32246878484518,84000022,USA,48131.493888522484,
Maine,US,2020-09-25 04:30:27,44.6939,-69.3819,5214,140,4478.0,596.0,23.0,387.88524429182297,399966.0,,2.685078634445724,84000023,USA,29754.68155320738,
Maryland,US,2020-09-25 04:30:27,39.0639,-76.8021,121800,3909,7416.0,110475.0,24.0,2014.661708856572,1561579.0,,3.20935960591133,84000024,USA,25829.666803403423,
Massachusetts,US,2020-09-25 04:30:27,42.2302,-71.5301,128993,9362,111479.0,8152.0,25.0,1871.4971904981398,3642716.0,,7.257758172924112,84000025,USA,52850.40862513952,
Michigan,US,2020-09-25 04:30:27,43.3266,-84.5361,132337,7019,90216.0,35102.0,26.0,1325.111594168215,3462824.0,,5.303883267718024,84000026,USA,34673.8117908367,
Minnesota,US,2020-09-25 04:30:27,45.6945,-93.9002,93012,2040,83862.0,7110.0,27.0,1649.2565472357062,1895302.0,,2.1932653851115984,84000027,USA,33606.83817667536,
Mississippi,US,2020-09-25 04:30:27,32.7416,-89.6787,95310,2874,85327.0,7109.0,28.0,3202.4606294913324,721759.0,,3.0154233553666985,84000028,USA,24251.44036807297,
Missouri,US,2020-09-25 04:30:27,38.4561,-92.2884,119561,1951,,117610.0,29.0,1948.063586244922,1259531.0,,1.6318030126880838,84000029,USA,20522.13076878458,
Montana,US,2020-09-25 04:30:27,46.9219,-110.4544,11242,165,8634.0,2443.0,30.0,1051.8554835522439,321518.0,,1.4677103718199611,84000030,USA,30082.767422233617,
Nebraska,US,2020-09-25 04:30:27,41.1254,-98.2681,42731,462,31383.0,10886.0,31.0,2208.996240710336,434369.0,,1.0811822798436732,84000031,USA,22454.88025276984,
Nevada,US,2020-09-25 04:30:27,38.3135,-117.0554,77197,1564,2062.0,73571.0,32.0,2506.2691629904457,675488.0,,2.0259854657564413,84000032,USA,21930.317815071703,
New Hampshire,US,2020-09-25 04:30:27,43.4525,-71.5639,8044,438,7325.0,281.0,33.0,591.5963024495646,417689.0,,5.445052212829438,84000033,USA,30718.95424836601,
New Jersey,US,2020-09-25 04:30:27,40.2989,-74.521,201216,16091,34650.0,150475.0,34.0,2265.387252468141,3451804.0,,7.996878975826973,84000034,USA,38862.08243687649,
New Mexico,US,2020-09-25 04:30:27,34.8405,-106.2485,28224,859,15669.0,11696.0,35.0,1346.032509088724,878406.0,,3.0435090702947845,84000035,USA,41892.11423535253,
New York,US,2020-09-25 04:30:27,42.1657,-74.9481,452847,33095,76382.0,343370.0,36.0,2327.8360193282865,10228645.0,,7.3082078494502545,84000036,USA,52579.80788196053,
North Carolina,US,2020-09-25 04:30:27,35.6301,-79.8064,198187,3356,176422.0,18409.0,37.0,1889.6397092166687,2870191.0,,1.693350219741961,84000037,USA,27366.209118843824,
North Dakota,US,2020-09-25 04:30:27,47.5289,-99.78399999999999,19451,211,15757.0,3483.0,38.0,2552.416994942669,582104.0,,1.0847771322811166,84000038,USA,76385.38596597128,
Ohio,US,2020-09-25 04:30:27,40.3888,-82.7649,147744,4715,127239.0,15790.0,39.0,1263.9467538133815,2955715.0,,3.191330950833875,84000039,USA,25286.0784833734,
Oklahoma,US,2020-09-25 04:30:27,35.5653,-96.9289,81244,981,67807.0,12456.0,40.0,2053.186642004705,1126926.0,,1.2074737826793362,84000040,USA,28479.511222093868,
Oregon,US,2020-09-25 04:30:27,44.571999999999996,-122.0709,31865,539,5484.0,25842.0,41.0,755.4999280419808,650498.0,,1.6915110622940532,84000041,USA,15422.915179395965,
Pennsylvania,US,2020-09-25 04:30:27,40.5908,-77.2098,158181,8054,125785.0,24342.0,42.0,1235.5970623002409,1956867.0,,5.091635531448151,84000042,USA,15285.64819107406,
Rhode Island,US,2020-09-25 04:30:27,41.6809,-71.5118,24311,1106,2278.0,20927.0,44.0,2294.8739853553225,717047.0,,4.549380938669739,84000044,USA,67686.74701069796,
South Carolina,US,2020-09-25 04:30:27,33.8569,-80.945,142707,3279,68079.0,71349.0,45.0,2771.7018269027953,1207106.0,,2.2977148983581746,84000045,USA,23444.805829183755,
South Dakota,US,2020-09-25 04:30:27,44.2998,-99.4388,20097,210,16596.0,3291.0,46.0,2271.722776798744,181661.0,,1.044932079414838,84000046,USA,20534.578860329235,
Tennessee,US,2020-09-25 04:30:27,35.7478,-86.6923,187690,2312,171153.0,14225.0,47.0,2748.3558040840658,2729388.0,,1.2318184239970165,84000047,USA,39966.59039585168,
Texas,US,2020-09-25 04:30:27,31.0545,-97.5635,747366,15510,642169.0,89687.0,48.0,2577.490230422728,5860833.0,,2.075288412906126,84000048,USA,20212.639857364567,
Utah,US,2020-09-25 04:30:27,40.15,-111.8624,67119,444,52860.0,13815.0,49.0,2093.5707828985906,784975.0,,0.6615116434988603,84000049,USA,24484.880962258398,
Vermont,US,2020-09-25 04:30:27,44.0459,-72.7107,1724,58,1566.0,100.0,50.0,276.2869217245817,158189.0,,3.3642691415313224,84000050,USA,25351.248179054437,
Virginia,US,2020-09-25 04:30:27,37.7693,-78.17,143492,3113,17099.0,123147.0,51.0,1679.5346598138904,1952965.0,,2.1701067963196774,84000051,USA,22880.448160211465,
Washington,US,2020-09-25 04:30:27,47.4009,-121.4905,84238,2080,,82158.0,53.0,1106.2269686520874,1743296.0,,2.46919442531874,84000053,USA,22893.24354262101,
West Virginia,US,2020-09-25 04:30:27,38.4912,-80.9545,14719,328,10831.0,3560.0,54.0,821.305395148947,529025.0,,2.2284122562674096,84000054,USA,29519.062889372362,
Wisconsin,US,2020-09-25 04:30:27,44.2685,-89.6165,108324,1265,90726.0,16333.0,55.0,1860.4590451347324,1485770.0,,1.1677929175436652,84000055,USA,25518.022187971557,
Wyoming,US,2020-09-25 04:30:27,42.756,-107.3025,5305,50,4364.0,891.0,56.0,916.6164154682692,96640.0,,0.942507068803016,84000056,USA,16697.79649214958,
Alabama,US,2020-09-26 04:30:24,32.3182,-86.9023,150658,2491,64583.0,83584.0,1.0,3072.655834931785,1097595.0,,1.6534136919380318,84000001,USA,22385.34748331952,
Alaska,US,2020-09-26 04:30:24,61.3707,-152.4044,7254,52,3042.0,4160.0,2.0,991.599969926662,441332.0,,0.7168458781362007,84000002,USA,60328.75626243089,
Arizona,US,2020-09-26 04:30:24,33.7298,-111.4312,216367,5587,34564.0,176216.0,4.0,2972.598055399049,1423603.0,,2.58218674751695,84000004,USA,19558.43316892249,
Arkansas,US,2020-09-26 04:30:24,34.9697,-92.3731,79946,1266,71426.0,7254.0,5.0,2649.1448748825305,926294.0,,1.5835689090135845,84000005,USA,30694.306190859315,
California,US,2020-09-26 04:30:24,36.1162,-119.6816,803660,15516,,788144.0,6.0,2033.952885920896,14052247.0,,1.9306671975711125,84000006,USA,35564.30373456841,
Colorado,US,2020-09-26 04:30:24,39.0598,-105.3111,67926,2034,6384.0,59487.0,8.0,1179.1650112107934,1260861.0,,2.995361166335321,84000008,USA,21894.752598486888,
Connecticut,US,2020-09-26 04:30:24,41.5978,-72.7554,56587,4501,9310.0,42776.0,9.0,1587.1653530276803,1519151.0,,7.954123738667892,84000009,USA,42609.5010023036,
Delaware,US,2020-09-26 04:30:24,39.3185,-75.5071,20085,631,10517.0,8937.0,10.0,2062.6147608660826,279374.0,,3.141647996016928,84000010,USA,28690.113826348068,
Florida,US,2020-09-26 04:30:24,27.7663,-81.6868,695887,13915,,681972.0,12.0,3240.038743374127,5205994.0,,1.9996062579125635,84000012,USA,24239.024809736704,
Georgia,US,2020-09-26 04:30:24,33.0406,-83.6431,312514,6874,,305640.0,13.0,2943.407265586009,2847494.0,,2.199581458750648,84000013,USA,26819.06899630918,
Hawaii,US,2020-09-26 04:30:24,21.0943,-157.4983,11891,127,5265.0,6499.0,15.0,839.8358043664964,286875.0,,1.0680346480531495,84000015,USA,20261.36543416354,
Idaho,US,2020-09-26 04:30:24,44.2405,-114.4788,39757,458,21105.0,18194.0,16.0,2224.7092299384744,296412.0,,1.1519983902205901,84000016,USA,16586.52595177008,
Illinois,US,2020-09-26 04:30:24,40.3495,-88.9861,286332,8807,,277525.0,17.0,2259.596312163816,5365960.0,,3.075800120140257,84000017,USA,42345.6107847483,
Indiana,US,2020-09-26 04:30:24,39.8494,-86.2583,115407,3566,91866.0,19975.0,18.0,1714.2490462654293,1341462.0,,3.0899338861594186,84000018,USA,19926.00062475686,
Iowa,US,2020-09-26 04:30:24,42.0115,-93.2105,85031,1312,62648.0,21071.0,19.0,2695.0590636657826,744981.0,,1.5429666827392363,84000019,USA,23612.18610046687,
Kansas,US,2020-09-26 04:30:24,38.5266,-96.7265,56425,635,2039.0,53751.0,20.0,1936.7977499164185,502770.0,,1.125387682764732,84000020,USA,17257.666011971247,
Kentucky,US,2020-09-26 04:30:24,37.6681,-84.6701,65066,1149,11677.0,52240.0,21.0,1456.3733737898901,1244628.0,,1.7658992407709095,84000021,USA,27858.529485036168,
Louisiana,US,2020-09-26 04:30:24,31.1695,-91.8678,163928,5444,149640.0,8844.0,22.0,3526.247882784224,2256065.0,,3.3209701820311355,84000022,USA,48530.113401454226,
Maine,US,2020-09-26 04:30:24,44.6939,-69.3819,5234,140,4507.0,587.0,23.0,389.3731048376298,406394.0,,2.6748184944593048,84000023,USA,30232.879932629683,
Maryland,US,2020-09-26 04:30:24,39.0639,-76.8021,122359,3917,7431.0,111011.0,24.0,2023.9079805745596,1572484.0,,3.201235708039458,84000024,USA,26010.04353521853,
Massachusetts,US,2020-09-26 04:30:24,42.2302,-71.5301,129481,9373,111479.0,8629.0,25.0,1878.5773470102224,3706728.0,,7.238899915817765,84000025,USA,53779.12784368755,
Michigan,US,2020-09-26 04:30:24,43.3266,-84.5361,133377,7027,90216.0,36134.0,26.0,1335.525280876656,3502312.0,,5.2685245582071865,84000026,USA,35069.211464627966,
Minnesota,US,2020-09-26 04:30:24,45.6945,-93.9002,94189,2046,84256.0,7887.0,27.0,1670.1267033026265,1924020.0,,2.172228179511408,84000027,USA,34116.05579938549,
Mississippi,US,2020-09-26 04:30:24,32.7416,-89.6787,96032,2894,85327.0,7811.0,28.0,3226.7201675722554,726386.0,,3.013578807064312,84000028,USA,24406.909734694058,
Missouri,US,2020-09-26 04:30:24,38.4561,-92.2884,121456,1991,,119465.0,29.0,1978.9397122051776,1273165.0,,1.6392767751284416,84000029,USA,20744.275940996784,
Montana,US,2020-09-26 04:30:24,46.9219,-110.4544,11564,170,8681.0,2713.0,30.0,1081.9833492081614,326116.0,,1.4700795572466274,84000030,USA,30512.978373432088,
Nebraska,US,2020-09-26 04:30:24,41.1254,-98.2681,43162,468,31774.0,10920.0,31.0,2231.2769591523606,437304.0,,1.0842871043973863,84000031,USA,22606.606258865762,
Nevada,US,2020-09-26 04:30:24,38.3135,-117.0554,77753,1573,2075.0,74105.0,32.0,2524.3201967692544,681336.0,,2.0230730647049,84000032,USA,22120.178328630107,
New Hampshire,US,2020-09-26 04:30:24,43.4525,-71.5639,8085,438,7325.0,322.0,33.0,594.6116490930792,417689.0,,5.417439703153988,84000033,USA,30718.95424836601,
New Jersey,US,2020-09-26 04:30:24,40.2989,-74.521,202100,16097,34650.0,151353.0,34.0,2275.3397529212953,3478711.0,,7.964868876793666,84000034,USA,39165.014484040534,
New Mexico,US,2020-09-26 04:30:24,34.8405,-106.2485,28487,865,15825.0,11797.0,35.0,1358.5752581636364,885373.0,,3.036472777056201,84000035,USA,42224.377858184904,
New York,US,2020-09-26 04:30:24,42.1657,-74.9481,453755,33122,76456.0,344177.0,36.0,2332.50354523781,10323463.0,,7.299533889433725,84000036,USA,53067.214789107245,
North Carolina,US,2020-09-26 04:30:24,35.6301,-79.8064,204330,3409,176422.0,24499.0,37.0,1948.2109411023025,2903054.0,,1.6683795820486471,84000037,USA,27679.54566344053,
North Dakota,US,2020-09-26 04:30:24,47.5289,-99.78399999999999,19885,219,16104.0,3562.0,38.0,2609.3677417323,587564.0,,1.1013326628111642,84000038,USA,77101.86310300214,
Ohio,US,2020-09-26 04:30:24,40.3888,-82.7649,148894,4734,128369.0,15791.0,39.0,1273.7849791686274,2995593.0,,3.179443093744544,84000039,USA,25627.233918779042,
Oklahoma,US,2020-09-26 04:30:24,35.5653,-96.9289,82520,993,68911.0,12616.0,40.0,2085.433529838859,1140664.0,,1.2033446437227342,84000040,USA,28826.695975280083,
Oregon,US,2020-09-26 04:30:24,44.571999999999996,-122.0709,32314,542,5490.0,26282.0,41.0,766.1454471912308,662906.0,,1.677291576406511,84000041,USA,15717.101374504859,
Pennsylvania,US,2020-09-26 04:30:24,40.5908,-77.2098,159014,8065,126446.0,24503.0,42.0,1242.103863704304,1970600.0,,5.071880463355428,84000042,USA,15392.920584449806,
Rhode Island,US,2020-09-26 04:30:24,41.6809,-71.5118,24181,1107,2278.0,20796.0,44.0,2282.6024367519667,727469.0,,4.577974442744304,84000044,USA,68670.54762257625,
South Carolina,US,2020-09-26 04:30:24,33.8569,-80.945,143902,3297,68854.0,71751.0,45.0,2794.9115060576287,1226467.0,,2.2911425831468644,84000045,USA,23820.841476143363,
South Dakota,US,2020-09-26 04:30:24,44.2998,-99.4388,20554,216,16831.0,3507.0,46.0,2323.381099384057,183947.0,,1.0508903376471732,84000046,USA,20792.9835111608,
Tennessee,US,2020-09-26 04:30:24,35.7478,-86.6923,189454,2352,172618.0,14484.0,47.0,2774.1861607274905,2762845.0,,1.2414623074730542,84000047,USA,40456.50323157676,
Texas,US,2020-09-26 04:30:24,31.0545,-97.5635,751068,15610,646143.0,89315.0,48.0,2590.257561065311,5913449.0,,2.0783737291430335,84000048,USA,20394.100113736844,
Utah,US,2020-09-26 04:30:24,40.15,-111.8624,68530,448,53360.0,14722.0,49.0,2137.582588418189,795217.0,,0.6537282941777324,84000049,USA,24804.34865335104,
Vermont,US,2020-09-26 04:30:24,44.0459,-72.7107,1731,58,1576.0,97.0,50.0,277.4087363719553,159279.0,,3.350664355863662,84000050,USA,25525.93074557404,
Virginia,US,2020-09-26 04:30:24,37.7693,-78.17,144433,3136,17185.0,123975.0,51.0,1690.512316825725,1973499.0,,2.171954481821836,84000051,USA,23121.01935453486,
Washington,US,2020-09-26 04:30:24,47.4009,-121.4905,85226,2100,,83126.0,53.0,1119.201543606719,1783279.0,,2.4640367962828247,84000053,USA,23418.306731296158,
West Virginia,US,2020-09-26 04:30:24,38.4912,-80.9545,14962,335,10968.0,3659.0,54.0,834.8645507316085,535394.0,,2.2390054805507287,84000054,USA,29874.446683224087,
Wisconsin,US,2020-09-26 04:30:24,44.2685,-89.6165,110828,1274,92366.0,17188.0,55.0,1903.4651144177847,1500974.0,,1.1495289998917242,84000055,USA,25779.150094273293,
Wyoming,US,2020-09-26 04:30:24,42.756,-107.3025,5420,50,4450.0,920.0,56.0,936.4865168403427,97826.0,,0.922509225092251,84000056,USA,16902.71771151723,
Alabama,US,2020-09-27 04:30:34,32.3182,-86.9023,151591,2501,64583.0,84507.0,1.0,3091.6842827672217,1104932.0,,1.6498340930530178,84000001,USA,22534.98491286786,
Alaska,US,2020-09-27 04:30:34,61.3707,-152.4044,7367,52,3267.0,4048.0,2.0,1007.0467298662421,442869.0,,0.7058504140084159,84000002,USA,60538.859537007294,
Arizona,US,2020-09-27 04:30:34,33.7298,-111.4312,216826,5622,34730.0,176474.0,4.0,2978.9041118098157,1434227.0,,2.5928624795919317,84000004,USA,19704.392958264485,
Arkansas,US,2020-09-27 04:30:34,34.9697,-92.3731,80755,1285,72051.0,7419.0,5.0,2675.9524475413245,933895.0,,1.5912327410067488,84000005,USA,30946.17808181048,
California,US,2020-09-27 04:30:34,36.1162,-119.6816,807451,15583,,791868.0,6.0,2043.5473853242831,14182730.0,,1.9299003902403984,84000006,USA,35894.538254656036,
Colorado,US,2020-09-27 04:30:34,39.0598,-105.3111,68510,2040,6404.0,60045.0,8.0,1189.306125510876,1277613.0,,2.97858050197842,84000008,USA,22185.64976758789,
Connecticut,US,2020-09-27 04:30:34,41.5978,-72.7554,56587,4501,9310.0,42776.0,9.0,1587.1653530276803,1519151.0,,7.954123738667892,84000009,USA,42609.5010023036,
Delaware,US,2020-09-27 04:30:34,39.3185,-75.5071,20156,633,10541.0,8982.0,10.0,2069.9060552659575,280399.0,,3.1405040682675134,84000010,USA,28795.37547085331,
Florida,US,2020-09-27 04:30:34,27.7663,-81.6868,698682,14022,,684660.0,12.0,3253.052218676484,5235007.0,,2.006921603819764,84000012,USA,24374.108873760768,
Georgia,US,2020-09-27 04:30:34,33.0406,-83.6431,313873,6914,,306959.0,13.0,2956.2069816753087,2872355.0,,2.202801770142701,84000013,USA,27053.22185995604,
Hawaii,US,2020-09-27 04:30:34,21.0943,-157.4983,12018,131,5397.0,6490.0,15.0,848.8055417438866,289967.0,,1.09003161923781,84000015,USA,20479.74675676897,
Idaho,US,2020-09-27 04:30:34,44.2405,-114.4788,40296,460,21291.0,18545.0,16.0,2254.870416017325,298652.0,,1.1415525114155252,84000016,USA,16711.8711406692,
Illinois,US,2020-09-27 04:30:34,40.3495,-88.9861,288773,8832,,279941.0,17.0,2278.859526188068,5431177.0,,3.0584576812929187,84000017,USA,42860.27241072929,
Indiana,US,2020-09-27 04:30:34,39.8494,-86.2583,116549,3577,92306.0,20666.0,18.0,1731.2122496312134,1350390.0,,3.0690954019339505,84000018,USA,20058.616631455392,
Iowa,US,2020-09-27 04:30:34,42.0115,-93.2105,85908,1314,65490.0,19104.0,19.0,2722.855594329128,750898.0,,1.529543232295013,84000019,USA,23799.72552114533,
Kansas,US,2020-09-27 04:30:34,38.5266,-96.7265,56653,635,2039.0,53979.0,20.0,1944.623888808416,502770.0,,1.1208585600056484,84000020,USA,17257.666011971247,
Kentucky,US,2020-09-27 04:30:34,37.6681,-84.6701,66036,1154,11750.0,53132.0,21.0,1478.0849001258593,1274688.0,,1.7475316494033557,84000021,USA,28531.36297128281,
Louisiana,US,2020-09-27 04:30:34,31.1695,-91.8678,163928,5444,149640.0,8844.0,22.0,3526.247882784224,2256065.0,,3.3209701820311355,84000022,USA,48530.113401454226,
Maine,US,2020-09-27 04:30:34,44.6939,-69.3819,5258,140,4538.0,580.0,23.0,391.1585374925979,406419.0,,2.6626093571700267,84000023,USA,30234.739758311935,
Maryland,US,2020-09-27 04:30:34,39.0639,-76.8021,122972,3925,7458.0,111589.0,24.0,2034.0474520649454,1584300.0,,3.1917834954298536,84000024,USA,26205.48887800876,
Massachusetts,US,2020-09-27 04:30:34,42.2302,-71.5301,130050,9391,111479.0,9180.0,25.0,1886.8326934351714,3780020.0,,7.221068819684737,84000025,USA,54842.486104104704,
Michigan,US,2020-09-27 04:30:34,43.3266,-84.5361,134373,7044,95051.0,32278.0,26.0,1345.4983885320478,3543057.0,,5.242124533946551,84000026,USA,35477.197680912024,
Minnesota,US,2020-09-27 04:30:34,45.6945,-93.9002,95659,2056,85259.0,8344.0,27.0,1696.192233819511,1954715.0,,2.149301163507877,84000027,USA,34660.32890089282,
